9.291056	99.86675
9.291237	99.86676
9.291418	99.86676
9.291599	99.86676
9.29178	99.86677
9.291961	99.86677
9.292141	99.86677
9.292322	99.86678
9.292503	99.86678
9.292684	99.86678
9.292865	99.86678
9.293046	99.86679
9.293227	99.86679
9.293407	99.86679
9.293588	99.8668
9.293769	99.8668
9.29395	99.8668
9.294131	99.86681
9.294312	99.86681
9.294493	99.86681
9.294673	99.86681
9.294854	99.86682
9.295035	99.86682
9.295216	99.86682
9.295397	99.86683
9.295578	99.86683
9.295759	99.86683
9.295939	99.86684
9.29612	99.86684
9.296301	99.86684
9.296482	99.86684
9.296663	99.86685
9.296844	99.86685
9.297024	99.86685
9.297205	99.86686
9.297386	99.86686
9.297567	99.86686
9.297748	99.86687
9.297929	99.86687
9.29811	99.86687
9.298291	99.86688
9.298471	99.86688
9.298652	99.86688
9.298833	99.86688
9.299014	99.86689
9.299195	99.86689
9.299376	99.86689
9.299556	99.8669
9.299737	99.8669
9.299918	99.8669
9.300099	99.86691
9.30028	99.86691
9.300461	99.86691
9.300642	99.86691
9.300822	99.86692
9.301003	99.86692
9.301184	99.86692
9.301365	99.86693
9.301546	99.86693
9.301727	99.86693
9.301908	99.86694
9.302088	99.86694
9.302269	99.86694
9.30245	99.86694
9.302631	99.86695
9.302812	99.86695
9.302993	99.86695
9.303174	99.86696
9.303354	99.86696
9.303535	99.86696
9.303716	99.86697
9.303897	99.86697
9.304078	99.86697
9.304259	99.86697
9.30444	99.86698
9.30462	99.86698
9.304801	99.86698
9.304982	99.86699
9.305163	99.86699
9.305344	99.86699
9.305525	99.867
9.305705	99.867
9.305886	99.867
9.306067	99.867
9.306248	99.86701
9.306429	99.86701
9.30661	99.86701
9.306791	99.86702
9.306971	99.86702
9.307152	99.86702
9.307333	99.86703
9.307514	99.86703
9.307695	99.86703
9.307876	99.86703
9.308057	99.86704
9.308237	99.86704
9.308418	99.86704
9.308599	99.86705
9.30878	99.86705
9.308961	99.86705
9.309142	99.86706
9.309323	99.86706
9.309503	99.86706
9.309684	99.86706
9.309865	99.86707
9.310046	99.86707
9.310227	99.86707
9.310408	99.86708
9.310589	99.86708
9.310769	99.86708
9.31095	99.86709
9.311131	99.86709
9.311312	99.86709
9.311493	99.86709
9.311674	99.8671
9.311855	99.8671
9.312035	99.8671
9.312216	99.86711
9.312397	99.86711
9.312578	99.86711
9.312759	99.86712
9.31294	99.86712
9.31312	99.86712
9.313301	99.86712
9.313482	99.86713
9.313663	99.86713
9.313844	99.86713
9.314025	99.86714
9.314206	99.86714
9.314386	99.86714
9.314567	99.86715
9.314748	99.86715
9.314929	99.86715
9.31511	99.86715
9.315291	99.86716
9.315472	99.86716
9.315652	99.86716
9.315833	99.86717
9.316014	99.86717
9.316195	99.86717
9.316376	99.86718
9.316557	99.86718
9.316738	99.86718
9.316918	99.86718
9.317099	99.86719
9.31728	99.86719
9.317461	99.86719
9.317642	99.8672
9.317823	99.8672
9.318004	99.8672
9.318184	99.86721
9.318365	99.86721
9.318546	99.86721
9.318727	99.86721
9.318908	99.86722
9.319089	99.86722
9.31927	99.86722
9.31945	99.86723
9.319631	99.86723
9.319812	99.86723
9.319993	99.86724
9.320174	99.86724
9.320355	99.86724
9.320536	99.86724
9.320716	99.86725
9.320897	99.86725
9.321078	99.86725
9.321259	99.86726
9.32144	99.86726
9.321621	99.86726
9.321801	99.86727
9.321982	99.86727
9.322163	99.86727
9.322344	99.86727
9.322525	99.86728
9.322706	99.86728
9.322887	99.86728
9.323067	99.86729
9.323248	99.86729
9.323429	99.86729
9.32361	99.8673
9.323791	99.8673
9.323972	99.8673
9.324153	99.8673
9.324333	99.86731
9.324514	99.86731
9.324695	99.86731
9.324876	99.86732
9.325057	99.86732
9.325238	99.86732
9.325419	99.86733
9.325599	99.86733
9.32578	99.86733
9.325961	99.86733
9.326142	99.86734
9.326323	99.86734
9.326504	99.86734
9.326685	99.86735
9.326865	99.86735
9.327046	99.86735
9.327227	99.86736
9.327408	99.86736
9.327589	99.86736
9.32777	99.86736
9.32795	99.86737
9.328131	99.86737
9.328312	99.86737
9.328493	99.86738
9.328674	99.86738
9.328855	99.86738
9.329036	99.86739
9.329216	99.86739
9.329397	99.86739
9.329578	99.86739
9.329759	99.8674
9.32994	99.8674
9.330121	99.8674
9.330302	99.86741
9.330482	99.86741
9.330663	99.86741
9.330844	99.86742
9.331025	99.86742
9.331206	99.86742
9.331387	99.86742
9.331568	99.86743
9.331748	99.86743
9.331929	99.86743
9.33211	99.86744
9.332291	99.86744
9.332472	99.86744
9.332653	99.86745
9.332834	99.86745
9.333014	99.86745
9.333195	99.86745
9.333376	99.86746
9.333557	99.86746
9.333738	99.86746
9.333919	99.86747
9.3341	99.86747
9.33428	99.86747
9.334461	99.86748
9.334642	99.86748
9.334823	99.86748
9.335004	99.86748
9.335185	99.86749
9.335365	99.86749
